"Order ID","Order Date","Ship Date","Ship Mode",Region,"Postal Code","Customer ID",Sales,Quantity,Discount,Profit
CA-2016-136406,4/15/2016,4/17/2016,"Second Class",West,94110,BD-11320,1121.57,2,0.2,0
CA-2017-112774,9/11/2017,9/12/2017,"First Class",South,32216,RC-19960,34.5,1,0.2,6.04
CA-2017-101945,11/24/2017,11/28/2017,"Standard Class",Central,77070,GT-14710,10.82,3,0.2,2.57
CA-2017-100650,6/29/2017,7/3/2017,"Second Class",West,92804,DK-13225,1295.78,2,0,310.99
CA-2014-155852,3/3/2014,3/7/2014,"Second Class",South,28403,AJ-10945,19.46,4,0.2,3.4
CA-2016-113243,6/10/2016,6/15/2016,"Standard Class",West,90045,OT-18730,1388.78,11,0.2,-191.56
CA-2017-118731,11/20/2017,11/22/2017,"Second Class",West,94110,LP-17080,126.66,10,0.2,43.93
CA-2014-145576,9/14/2014,9/18/2014,"Second Class",South,33614,CA-12775,26.13,8,0.4,5.07
CA-2015-130736,12/7/2015,12/9/2015,"First Class",West,98105,JF-15490,6.57,3,0,1.2
CA-2017-137099,12/7/2017,12/10/2017,"First Class",West,90008,FP-14320,374.38,3,0.2,46.8
CA-2017-156951,10/1/2017,10/8/2017,"Standard Class",West,98105,EB-13840,643.52,21,0.4,81.7
CA-2017-164826,12/28/2017,1/4/2018,"Standard Class",East,10024,JF-15415,134.52,21,0.2,56.43
CA-2016-127250,11/3/2016,11/7/2016,"Standard Class",West,98270,SF-20200,8.82,3,0,2.38
CA-2015-149713,9/18/2015,9/22/2015,"Second Class",West,90805,TG-21640,187.94,20,0,90.7
CA-2017-118640,7/20/2017,7/26/2017,"Standard Class",Central,60610,CS-11950,69.71,2,0.2,8.71
CA-2015-132906,9/10/2015,9/14/2015,"Standard Class",West,90004,CC-12145,51.52,4,0,1.55
CA-2017-145233,12/1/2017,12/5/2017,"Standard Class",West,80219,DV-13465,1020.26,19,1.5,91.39
CA-2015-128139,7/3/2015,7/9/2015,"Standard Class",South,40475,BD-11725,365.91,4,0,149.48
US-2016-156986,3/20/2016,3/24/2016,"Standard Class",West,97301,ZC-21910,132.71,11,1.3,-22.15
CA-2014-135405,1/9/2014,1/13/2014,"Standard Class",Central,78041,MS-17830,40.54,5,0.4,10.92
CA-2014-131450,8/8/2014,8/15/2014,"Standard Class",West,92024,LR-16915,2049.82,18,0.4,604.58
CA-2016-120180,7/14/2016,7/16/2016,"First Class",East,19134,TP-21130,11.63,2,0.2,1.02
US-2016-100720,7/16/2016,7/21/2016,"Standard Class",East,19120,CK-12205,644.2,9,1,-143.42
CA-2014-149958,3/15/2014,3/19/2014,"Standard Class",South,33614,AS-10240,370.78,14,2,33.6
US-2014-105767,5/23/2014,5/27/2014,"Standard Class",East,19134,AR-10510,79.64,13,1.3,-10.36
CA-2016-161816,4/28/2016,5/1/2016,"First Class",Central,75217,NB-18655,385.29,7,0.4,47.27
CA-2016-121223,9/11/2016,9/13/2016,"Second Class",East,19143,GD-14590,737.39,11,0.6,-155.3
CA-2017-138611,11/14/2017,11/17/2017,"Second Class",East,43123,CK-12595,123.59,12,1.1,13.2
CA-2017-117947,8/18/2017,8/23/2017,"Second Class",East,10011,NG-18355,283.77,17,0.2,90.72
US-2014-111171,12/26/2014,12/31/2014,"Standard Class",Central,60610,CA-12265,8.69,5,0.8,-14.77
CA-2015-138009,11/29/2015,12/3/2015,"Standard Class",Central,48126,SF-20965,1542.47,20,0.1,444.27
CA-2017-163020,9/15/2017,9/19/2017,"Standard Class",East,10009,MO-17800,35.56,7,0,12.09
CA-2017-153787,5/19/2017,5/23/2017,"Standard Class",West,98115,AT-10735,97.16,2,0,28.18
US-2016-135720,12/11/2016,12/13/2016,"Second Class",West,80013,FM-14380,663.95,12,0.6,8.31
CA-2017-144694,9/24/2017,9/26/2017,"Second Class",South,33180,BD-11605,253.82,6,0.4,87.99
CA-2015-168004,10/4/2015,10/9/2015,"Second Class",South,31088,DJ-13420,392.94,3,0,43.22
US-2016-123470,8/15/2016,8/21/2016,"Standard Class",West,80013,ME-17725,141.21,6,0.9,-1.61
CA-2016-115917,5/20/2016,5/25/2016,"Standard Class",West,94591,RB-19465,1064.62,9,0.2,277.8
CA-2016-147067,12/18/2016,12/22/2016,"Standard Class",Central,55407,JD-16150,18.84,3,0,6.03
CA-2017-167913,7/30/2017,8/3/2017,"Second Class",West,92691,JL-15835,356.65,9,0,98.5
CA-2017-106103,6/10/2017,6/15/2017,"Standard Class",Central,48307,SC-20305,132.52,4,0,54.33
US-2017-127719,7/21/2017,7/25/2017,"Standard Class",East,7060,TW-21025,6.48,1,0,3.18
CA-2017-126221,12/30/2017,1/5/2018,"Standard Class",Central,47201,CC-12430,209.3,2,0,56.51
CA-2016-103947,4/1/2016,4/8/2016,"Standard Class",West,85635,BB-10990,61.7,7,0.4,12.88
CA-2016-160745,12/11/2016,12/16/2016,"Second Class",West,98661,AR-10825,633.18,11,0.2,60.35
CA-2016-132661,10/23/2016,10/29/2016,"Standard Class",East,10024,SR-20740,379.4,10,0,178.32
CA-2017-140844,6/19/2017,6/23/2017,"Standard Class",East,10035,AR-10405,200.94,10,0,56.29
CA-2016-137239,8/22/2016,8/28/2016,"Standard Class",East,43229,CR-12730,251.16,6,1.1,51.18
US-2016-156097,9/19/2016,9/19/2016,"Same Day",Central,60505,EH-14125,703.68,4,1.1,-53.56
CA-2015-146563,8/24/2015,8/28/2015,"Standard Class",Central,76017,CB-12025,2645.02,29,1.5,-133.19
CA-2016-123666,3/26/2016,3/30/2016,"Standard Class",East,10011,SP-20545,459.95,5,0,18.4
CA-2016-143308,11/4/2016,11/4/2016,"Same Day",South,40214,RC-19825,10.74,3,0,5.26
CA-2017-132682,6/8/2017,6/10/2017,"Second Class",Central,75081,TH-21235,490.39,9,0.6,59.4
CA-2014-156314,12/24/2014,12/26/2014,"First Class",East,44105,RP-19390,30.36,5,0.2,8.73
US-2017-106663,6/9/2017,6/13/2017,"Standard Class",Central,60653,MO-17800,132.9,4,1.1,-86.28
CA-2017-111178,6/15/2017,6/22/2017,"Standard Class",Central,62301,TD-20995,19.56,5,0.2,1.71
CA-2017-130351,12/5/2017,12/8/2017,"First Class",Central,47201,RB-19570,199.73,11,0,74.84
US-2017-119438,3/18/2017,3/23/2017,"Standard Class",Central,75701,CD-11980,296.02,12,2.4,-364.37
CA-2016-164511,11/19/2016,11/24/2016,"Standard Class",East,10024,DJ-13630,147.91,9,0.2,25.78
US-2017-168116,11/4/2017,11/4/2017,"Same Day",South,27217,GT-14635,8167.42,6,0.7,-3825.34
CA-2014-157784,7/5/2014,7/8/2014,"First Class",South,39212,MC-17845,514.03,8,0,179.39
CA-2017-161480,12/25/2017,12/29/2017,"Standard Class",East,10035,RA-19285,191.98,2,0.2,4.8
US-2014-117135,6/21/2014,6/23/2014,"Second Class",South,22980,NP-18325,425.67,5,0,98.93
CA-2015-131534,3/28/2015,4/2/2015,"Standard Class",West,90036,AB-10165,199.64,6,0,40.97
CA-2015-119291,5/14/2015,5/17/2015,"First Class",East,19013,JO-15550,570.49,29,2.4,113.42
CA-2017-114552,9/2/2017,9/8/2017,"Standard Class",East,44105,Dl-13600,15.07,3,0.2,4.14
CA-2016-163755,11/4/2016,11/8/2016,"Second Class",West,98103,AS-10285,209.88,3,0,35.68
CA-2015-142027,4/9/2015,4/14/2015,"Standard Class",West,90805,JK-15370,369.91,3,0.2,-13.87
CA-2014-138527,9/12/2014,9/17/2014,"Standard Class",South,27511,BN-11470,192.42,8,0.6,24.68
CA-2014-112158,12/2/2014,12/4/2014,"First Class",East,10035,DP-13165,1050.6,17,0.4,-41.94
CA-2014-113887,4/5/2014,4/7/2014,"First Class",East,10035,TH-21550,55.48,1,0,26.63
CA-2017-146136,9/3/2017,9/7/2017,"Standard Class",South,32137,AP-10915,24.45,4,0.2,8.86
US-2017-100048,5/19/2017,5/24/2017,"Standard Class",East,10550,RS-19765,889.29,11,0,313.03
CA-2014-153150,7/1/2014,7/6/2014,"Second Class",West,98105,Dl-13600,19.92,5,0.2,6.97
CA-2014-130092,1/11/2014,1/14/2014,"First Class",East,19901,SV-20365,9.94,2,0,3.08
CA-2017-108910,9/24/2017,9/29/2017,"Standard Class",East,43055,KC-16540,103.06,3,0.2,24.48
CA-2014-104472,6/2/2014,6/7/2014,"Standard Class",West,84057,CK-12325,133.13,9,0.2,41.43
CA-2016-112942,2/13/2016,2/18/2016,"Standard Class",West,90045,RD-19810,146.82,3,0,73.41
CA-2016-142335,12/15/2016,12/19/2016,"Standard Class",Central,48205,MP-17965,1949.31,6,0,311.43
CA-2014-117429,10/7/2014,10/13/2014,"Standard Class",East,19140,MR-17545,129.92,5,0.2,21.11
CA-2016-114713,7/7/2016,7/12/2016,"Standard Class",South,33012,SC-20695,45.58,7,0.2,5.13
CA-2017-144113,9/16/2017,9/20/2017,"Standard Class",Central,78745,JF-15355,73.56,3,0.4,11.97
US-2016-150861,12/3/2016,12/6/2016,"First Class",East,11572,EG-13900,1165.33,18,0.5,46.32
CA-2017-131954,1/21/2017,1/25/2017,"Standard Class",West,98115,DS-13030,654.24,22,0.6,164.43
CA-2014-132500,9/8/2014,9/12/2014,"Standard Class",West,94110,GZ-14470,49.98,2,0,8.5
CA-2014-112326,1/4/2014,1/8/2014,"Standard Class",Central,60540,PO-19195,288.06,8,1.2,-65.99
US-2016-146710,8/27/2016,9/1/2016,"Standard Class",Central,75220,SS-20875,56.14,6,0.4,-9.27
CA-2014-124429,5/27/2014,5/27/2014,"Same Day",West,92105,MH-17785,926.44,14,0.2,-21.17
CA-2016-150889,3/20/2016,3/22/2016,"Second Class",Central,60201,PB-19105,11.99,1,0.2,0.9
CA-2017-126074,10/2/2017,10/6/2017,"Standard Class",Central,48183,RF-19735,275.65,22,0,107.69
CA-2016-110499,4/7/2016,4/9/2016,"First Class",West,94110,YC-21895,1199.98,3,0.2,374.99
CA-2015-135272,12/7/2015,12/12/2015,"Standard Class",West,90036,MS-17830,79.92,4,0,28.77
CA-2016-140928,9/18/2016,9/22/2016,"Standard Class",South,32216,NB-18655,383.44,4,0.45,-167.32
CA-2014-106803,12/29/2014,1/2/2015,"Standard Class",Central,55016,DC-13285,144.36,6,0,54.8
CA-2017-117240,7/23/2017,7/28/2017,"Standard Class",East,10009,CP-12340,13.13,3,0.2,4.27
CA-2015-112319,8/31/2015,9/5/2015,"Standard Class",West,90004,AR-10510,58.32,9,0,27.99
CA-2017-126046,11/3/2017,11/7/2017,"Standard Class",South,30318,JC-16105,12.39,3,0,5.7
CA-2015-114923,2/8/2015,2/13/2015,"Standard Class",East,43229,LH-17020,107.98,3,0.4,-27
CA-2014-162775,1/13/2014,1/15/2014,"Second Class",South,71111,CS-12250,1287.26,20,0,326.57
CA-2014-106810,5/14/2014,5/20/2014,"Standard Class",South,33710,AJ-10795,310.88,2,0.2,23.32
CA-2016-157245,5/19/2016,5/24/2016,"Standard Class",South,22204,LE-16810,641.96,2,0,179.75
CA-2017-104220,1/30/2017,2/5/2017,"Standard Class",Central,50315,BV-11245,340.22,20,0,105.94
CA-2014-165974,6/29/2014,7/6/2014,"Standard Class",East,45231,DL-12865,32.76,7,0.2,3.69
CA-2015-144267,8/21/2015,8/23/2015,"First Class",West,94110,NZ-18565,632.15,11,0.2,82.62
US-2015-157014,10/3/2015,10/6/2015,"Second Class",East,43229,BM-11785,139.54,10,1.6,-40.16
CA-2015-154921,5/23/2015,5/28/2015,"Standard Class",South,29203,EA-14035,186.69,3,0,87.74
CA-2017-129567,3/17/2017,3/21/2017,"Second Class",West,93534,CL-12565,17.46,2,0.2,5.89
CA-2015-154620,12/12/2015,12/16/2015,"Standard Class",West,93534,LT-17110,348.93,2,0.2,34.89
CA-2015-115938,6/26/2015,6/30/2015,"Standard Class",South,23223,SA-20830,535.36,16,0,174.26
CA-2016-105256,5/20/2016,5/20/2016,"Same Day",South,28806,JK-15730,1363.96,5,0.2,85.25
CA-2014-156433,9/20/2014,9/26/2014,"Standard Class",West,94110,ES-14020,31.68,6,0,15.22
CA-2017-151428,9/21/2017,9/26/2017,"Standard Class",Central,55901,RH-19495,20.16,7,0,9.88
CA-2015-124653,12/24/2015,12/26/2015,"First Class",East,14609,DB-13120,167.31,16,0,80.31
CA-2015-101910,11/27/2015,12/3/2015,"Standard Class",West,92530,CD-11920,283.92,5,0.2,17.74
CA-2017-105809,2/20/2017,2/23/2017,"First Class",West,92105,HW-14935,238.2,3,0.2,26.23
CA-2016-136133,8/18/2016,8/23/2016,"Second Class",East,10024,HW-14935,355.32,9,0,99.49
CA-2016-115504,3/12/2016,3/17/2016,"Standard Class",South,71203,MC-18130,12.96,2,0,6.22
CA-2017-135783,4/22/2017,4/24/2017,"First Class",West,94122,GM-14440,18.28,2,0,6.22
CA-2014-134313,11/1/2014,11/7/2014,"Standard Class",West,80219,RA-19915,2027.14,7,0.4,252.31
CA-2015-140921,2/3/2015,2/5/2015,"First Class",Central,68104,AA-10375,178.37,5,0,62.07
CA-2014-151995,10/13/2014,10/15/2014,"First Class",West,98026,ZC-21910,1549.77,15,0,379.49
CA-2017-143686,5/14/2017,5/14/2017,"Same Day",West,92704,PJ-19015,1418.21,9,0,608.19
CA-2015-106565,3/20/2015,3/23/2015,"First Class",Central,53209,BW-11110,51.84,8,0,24.88
CA-2016-149370,9/15/2016,9/19/2016,"Standard Class",East,19140,DB-13210,5.34,1,0.2,1.87
CA-2014-140858,6/28/2014,7/2/2014,"Standard Class",East,19140,CA-12775,1639.71,23,2.1,106.72
CA-2017-101434,6/20/2017,6/27/2017,"Standard Class",East,7109,TR-21325,249.79,5,0,76.8
US-2014-102071,5/9/2014,5/15/2014,"Standard Class",West,94110,PG-18820,235.77,7,0,44.38
CA-2017-126956,8/21/2017,8/28/2017,"Standard Class",Central,55044,GT-14710,87.52,13,0,35.09
CA-2017-129462,6/16/2017,6/21/2017,"Second Class",South,41042,JE-15745,740.59,8,0,210.16
CA-2016-165316,7/23/2016,7/27/2016,"Standard Class",South,33614,JB-15400,324.39,5,0.9,-102.34
US-2014-115987,9/8/2014,9/13/2014,"Second Class",Central,75701,LH-17020,51.18,4,0.8,-79.34
US-2017-156083,11/4/2017,11/11/2017,"Standard Class",South,38401,JL-15175,9.66,2,0.2,3.26
US-2016-137547,3/7/2016,3/12/2016,"Standard Class",Central,76106,EB-13705,21.07,3,0.2,1.58
CA-2015-100454,11/20/2015,11/25/2015,"Standard Class",East,10035,BM-11650,258.02,11,0.2,28.96
CA-2016-161669,11/7/2016,11/9/2016,"First Class",West,90036,EM-14095,90.4,12,0.4,30.63
CA-2015-114300,10/13/2015,10/17/2015,"Standard Class",South,40214,AF-10885,371.66,10,0,101.19
CA-2014-107755,2/7/2014,2/12/2014,"Standard Class",East,7036,CK-12760,115.36,7,0,49.6
CA-2016-152534,6/20/2016,6/25/2016,"Second Class",West,93905,DP-13105,44.04,8,0,20
CA-2016-113747,5/28/2016,6/4/2016,"Standard Class",South,39212,VD-21670,185.88,6,0,50.19
CA-2016-123274,2/19/2016,2/24/2016,"Standard Class",East,10035,GT-14710,287.4,5,0,24.39
CA-2014-125612,8/3/2014,8/8/2014,"Standard Class",East,10035,BK-11260,163.62,14,0,51.15
CA-2017-161984,4/10/2017,4/15/2017,"Standard Class",East,8901,SJ-20125,14.77,3,0,7.16
CA-2014-133851,6/9/2014,6/16/2014,"Standard Class",West,94122,CM-12445,30.46,4,0,10.77
CA-2016-134474,1/5/2016,1/7/2016,"Second Class",South,32216,AJ-10795,255.9,10,0.6,46.46
CA-2014-149020,1/10/2014,1/15/2014,"Standard Class",South,22153,AJ-10780,54.83,2,0,22.65
CA-2016-134362,9/29/2016,10/2/2016,"First Class",East,19140,LS-16945,15.94,4,0.2,5.18
CA-2014-136742,4/6/2014,4/10/2014,"Standard Class",East,17602,GP-14740,44.91,6,0.7,-35.93
CA-2016-158099,9/3/2016,9/5/2016,"First Class",East,19143,PK-18910,1422.25,8,1.1,-807.78
CA-2015-131128,10/19/2015,10/20/2015,"First Class",East,3301,TB-21520,34.44,3,0,17.22
CA-2014-148488,12/10/2014,12/15/2014,"Standard Class",East,10009,SM-20005,106.34,7,0.2,37.22
CA-2017-114636,8/25/2017,8/29/2017,"Standard Class",South,28205,GA-14725,192.16,5,0.2,67.26
CA-2016-116736,1/17/2016,1/21/2016,"Standard Class",East,3301,CC-12430,724.55,7,0,144.67
CA-2017-111689,11/30/2017,12/2/2017,"Second Class",East,10024,HP-14815,1311.37,8,0.3,285.5
CA-2015-129098,10/9/2015,10/13/2015,"Standard Class",South,22153,DK-13090,30.84,2,0,8.33
US-2017-123463,12/23/2017,12/23/2017,"Same Day",West,94109,GZ-14470,13.48,4,0,5.93
CA-2016-165148,10/22/2016,10/24/2016,"First Class",Central,48227,PM-19135,31.4,5,0,10.05
CA-2014-134061,4/29/2014,5/4/2014,"Standard Class",East,14609,LL-16840,17.46,2,0,5.94
CA-2015-143602,4/25/2015,4/28/2015,"Second Class",West,90045,JS-15595,13.94,3,0.2,4.53
CA-2017-115364,6/26/2017,7/2/2017,"Standard Class",West,92105,OT-18730,83.76,12,0,1.68
CA-2017-150707,10/14/2017,10/19/2017,"Standard Class",East,21044,EL-13735,37.66,7,0,18.45
CA-2014-104976,12/9/2014,12/16/2014,"Standard Class",West,94122,CK-12760,34.68,6,0,16.99
CA-2017-132934,6/20/2017,6/26/2017,"Standard Class",East,10801,JE-15475,201.26,8,0.2,33.6
CA-2017-133256,6/26/2017,6/27/2017,"First Class",Central,48227,TH-21550,559.84,12,0,141.39
CA-2016-105494,11/10/2016,11/12/2016,"First Class",West,94122,PC-18745,225.83,10,0.2,66.57
CA-2016-140634,10/3/2016,10/6/2016,"Second Class",Central,77095,HL-15040,15.65,2,0.2,5.09
CA-2014-144407,9/9/2014,9/15/2014,"Standard Class",Central,48227,MS-17365,103.6,7,0,51.8
CA-2017-160983,10/29/2017,10/31/2017,"Second Class",East,13021,GB-14530,46.96,8,0,22.54
US-2016-114622,4/10/2016,4/12/2016,"First Class",East,45503,JR-16210,8.9,2,0.7,-6.53
CA-2017-150959,11/11/2017,11/13/2017,"First Class",Central,75043,TD-20995,28.78,9,1,-28.7
CA-2017-132353,9/15/2017,9/17/2017,"First Class",Central,60653,DB-13060,323.98,3,0.2,20.25
CA-2016-130477,4/8/2016,4/12/2016,"Standard Class",West,90032,LC-17140,97.96,7,0,18.44
CA-2017-143259,12/30/2017,1/3/2018,"Standard Class",East,10009,PO-18865,466.84,14,0.4,34.64
CA-2017-137596,9/2/2017,9/7/2017,"Standard Class",Central,49201,BE-11335,3480.96,13,0,1234.37
CA-2015-133627,5/31/2015,6/7/2015,"Standard Class",East,6360,SC-20050,22.2,6,0,9.1
CA-2017-102519,11/27/2017,11/29/2017,"First Class",Central,53209,BM-11650,190.67,10,0,75.3
US-2014-141215,6/15/2014,6/21/2014,"Standard Class",Central,78207,KL-16555,906.43,9,1.4,-90.12
CA-2016-165218,3/5/2016,3/11/2016,"Standard Class",Central,75220,RW-19630,162.34,4,0.4,49.59
CA-2014-138296,12/5/2014,12/12/2014,"Standard Class",South,22304,RC-19825,24.56,2,0,6.88
CA-2015-111164,4/11/2015,4/15/2015,"Standard Class",East,10009,SE-20110,513.73,9,0,159.31
CA-2016-149797,9/15/2016,9/20/2016,"Standard Class",East,10011,AH-10075,841.57,2,0.2,294.55
CA-2014-132962,9/13/2014,9/16/2014,"First Class",East,19143,JM-15535,267.55,8,0.4,58.99
CA-2015-115091,10/5/2015,10/9/2015,"Standard Class",South,22153,JJ-15760,75.04,6,0,22.45
CA-2017-144932,4/14/2017,4/17/2017,"First Class",East,43615,AB-10165,118.32,9,0.6,28.92
CA-2016-140081,6/20/2016,6/24/2016,"Standard Class",East,19120,CG-12040,492.97,11,1.1,17.23
US-2017-111745,11/5/2017,11/6/2017,"First Class",West,87401,RA-19885,159.99,1,0,54.4
CA-2015-148250,12/13/2015,12/17/2015,"Standard Class",West,92503,RP-19270,147.44,6,0,41.19
CA-2016-142958,12/13/2016,12/20/2016,"Standard Class",West,90503,RW-19630,1114.27,4,0.2,41.79
CA-2015-120880,5/29/2015,6/3/2015,"Standard Class",West,98105,JL-15850,740.73,13,0.2,219.01
US-2015-140200,7/26/2015,7/28/2015,"First Class",West,85204,CA-12775,393.16,3,0.5,-204.45
US-2017-110576,11/28/2017,12/2/2017,"Standard Class",East,19120,RB-19795,3629.94,34,1.2,-543.6
CA-2017-131156,4/3/2017,4/7/2017,"Standard Class",East,19143,KH-16360,25.47,4,0.2,7.64
CA-2017-136539,12/28/2017,1/1/2018,"Standard Class",Central,78664,GH-14665,106.02,4,0.52,-8.88
CA-2017-119305,11/30/2017,12/4/2017,"Standard Class",South,39212,SW-20275,173.8,5,0,43.45
CA-2017-102414,5/15/2017,5/18/2017,"Second Class",West,85023,JA-15970,34.34,3,0.9,-0.58
CA-2015-112571,9/22/2015,9/22/2015,"Same Day",West,92054,DL-12925,204.6,2,0,53.2
CA-2017-152142,11/14/2017,11/19/2017,"Standard Class",West,94110,LW-16990,321.57,2,0.2,28.14
CA-2015-160059,11/27/2015,12/1/2015,"Standard Class",South,72701,TB-21190,6.24,2,0,3.06
CA-2016-120859,9/1/2016,9/4/2016,"First Class",West,94110,CV-12805,21.88,2,0,10.94
CA-2014-127488,9/22/2014,9/24/2014,"Second Class",South,33433,MS-17365,4.61,2,0.2,1.67
CA-2017-135279,4/9/2017,4/11/2017,"First Class",East,10011,BS-11800,760.8,17,0,116.95
CA-2014-115791,1/16/2014,1/18/2014,"Second Class",East,19134,DL-13315,299.96,14,1.5,-5.93
US-2017-103247,10/5/2017,10/8/2017,"Second Class",East,10011,PO-19195,236.72,10,0.2,28.8
US-2017-100209,7/9/2017,7/15/2017,"Standard Class",West,97206,TD-20995,1.08,2,0.7,-0.79
CA-2017-159366,1/7/2017,1/10/2017,"First Class",Central,48205,BW-11110,3059.98,2,0.1,680
CA-2016-145499,5/30/2016,5/31/2016,"First Class",South,28403,RW-19690,3.28,2,0.7,-2.63
CA-2015-157035,12/9/2015,12/12/2015,"First Class",Central,47201,KB-16600,34.02,3,0,16.67
CA-2016-144939,10/3/2016,10/8/2016,"Standard Class",East,10035,EB-13870,599.29,6,0.1,93.22
CA-2014-163419,11/11/2014,11/14/2014,"Second Class",West,80027,TZ-21580,1167.3,8,0.6,132.29
CA-2017-100314,9/29/2017,10/5/2017,"Standard Class",Central,77506,AS-10630,372.45,9,0.8,56.9
CA-2015-146829,3/10/2015,3/10/2015,"Same Day",Central,77041,TS-21340,1.11,2,0.8,-1.89
CA-2017-167899,5/21/2017,5/26/2017,"Standard Class",East,13021,JG-15805,538.02,8,0,78.02
CA-2015-153549,3/29/2015,3/31/2015,"Second Class",South,32216,SL-20155,1166.92,5,0.2,131.28
CA-2016-110023,9/9/2016,9/11/2016,"First Class",East,10024,TS-21610,14.62,2,0.2,5.48
CA-2016-105585,8/26/2016,8/27/2016,"First Class",West,95123,RF-19735,165.13,8,0,74.62
CA-2014-117639,5/21/2014,5/25/2014,"Standard Class",South,23464,MW-18235,3333.9,10,0,1449.52
CA-2015-162537,10/28/2015,11/3/2015,"Standard Class",South,42420,RD-19585,104.51,16,0,36.87
CA-2016-155488,11/13/2016,11/17/2016,"Standard Class",West,98661,FM-14290,44.02,2,0,11.45
CA-2015-124891,7/31/2015,7/31/2015,"Same Day",East,10024,RH-19495,3419.87,17,0.4,480.64
CA-2015-126445,8/27/2015,8/31/2015,"Standard Class",West,92563,RA-19945,484.65,3,0,92.08
CA-2015-111199,11/13/2015,11/17/2015,"Standard Class",South,28540,JK-15730,115.3,3,0.2,40.35
CA-2015-105312,11/6/2015,11/9/2015,"First Class",West,85254,MT-17815,11.48,6,0.9,-1.04
CA-2017-135034,8/1/2017,8/3/2017,"First Class",Central,60653,AT-10735,95.98,2,0.2,6
CA-2017-118437,6/17/2017,6/21/2017,"Second Class",West,98502,PF-19165,169.28,4,0,50.64
US-2015-126214,12/21/2015,12/24/2015,"Second Class",West,98103,JS-15880,1717.97,14,0,392.89
CA-2015-133025,9/17/2015,9/19/2015,"Second Class",West,90036,MO-17800,32.4,5,0,15.55
CA-2015-108665,7/6/2015,7/10/2015,"Standard Class",East,10011,KM-16225,896.38,15,0,229.52
CA-2015-124450,4/27/2015,5/3/2015,"Standard Class",East,20016,GT-14710,2670.19,14,0,974.31
CA-2015-167269,6/16/2015,6/20/2015,"Standard Class",East,19134,PB-19150,6.21,2,0.2,2.17
CA-2017-106964,12/17/2017,12/20/2017,"First Class",West,90045,HR-14770,11.81,2,0.2,4.28
CA-2016-126529,1/11/2016,1/13/2016,"Second Class",East,45503,DE-13255,94.45,8,0.8,16.15
CA-2014-163552,7/11/2014,7/15/2014,"Standard Class",East,7601,LA-16780,1368.62,25,0,413.61
CA-2016-109820,11/20/2016,11/22/2016,"First Class",East,45231,AG-10390,32.75,8,1.6,-7.41
CA-2016-113061,4/22/2016,4/26/2016,"Standard Class",Central,65109,EL-13735,86.62,2,0,8.66
CA-2015-127418,6/13/2015,6/14/2015,"First Class",West,90004,JJ-15445,36.62,3,0.2,13.73
CA-2017-121818,11/20/2017,11/21/2017,"First Class",South,27217,JH-15430,52.7,10,0.4,4.49
CA-2016-127670,3/20/2016,3/24/2016,"Standard Class",Central,63376,RD-19660,697.16,4,0,146.4
CA-2016-102981,9/6/2016,9/9/2016,"Second Class",East,10035,MO-17500,754.21,5,0.2,101.44
CA-2017-115651,7/9/2017,7/12/2017,"First Class",Central,60610,NS-18640,67.3,14,1,-143.18
CA-2017-152702,10/12/2017,10/16/2017,"Standard Class",Central,61107,SN-20710,254.6,14,0.3,-18.19
CA-2016-169103,3/8/2016,3/13/2016,"Standard Class",South,33142,ZC-21910,1466.32,8,0.4,81.41
CA-2014-139192,5/27/2014,6/1/2014,"Second Class",West,94109,LC-16885,1213.49,13,0.2,163.27
US-2015-153500,7/3/2015,7/5/2015,"First Class",East,19134,DG-13300,458.07,13,0.6,29.53
CA-2015-110667,4/4/2015,4/8/2015,"Standard Class",East,10009,NF-18595,210.99,11,0.4,58.2
